Feel free to place comments here.


!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!!! Warning:  This is a KLT data file.  Do not modify below this line !!!

------------------------------
KLT Feature Table
------------------------------

nFrames = 50, nFeatures = 150

feature |          frame
     59 | (3067.0,764.0)=20251 (3067.1,763.7)=    0 (3067.6,763.5)=    0 (3067.8,763.3)=    0 (3068.2,763.0)=    0 (3068.0,763.0)=    0 (3068.2,762.8)=    0 (3068.1,762.9)=    0 (3068.1,762.9)=    0 (3068.1,763.0)=    0 (3068.1,763.1)=    0 (3068.1,763.1)=    0 (3068.1,763.1)=    0 (3068.1,763.0)=    0 (3068.1,762.8)=    0 (3068.1,762.5)=    0 (3068.1,762.1)=    0 (3068.1,761.8)=    0 (3068.1,761.5)=    0 (3068.1,761.4)=    0 (3068.0,761.3)=    0 (3068.0,761.2)=    0 (3067.9,761.1)=    0 (3067.9,760.9)=    0 (3067.9,760.7)=    0 (3067.9,760.6)=    0 (3067.7,760.4)=    0 (3067.6,760.3)=    0 (3067.6,760.1)=    0 (3067.6,760.1)=    0 (3067.5,760.2)=    0 (3067.3,760.1)=    0 (3067.3,760.1)=    0 (3067.2,760.1)=    0 (3067.1,760.1)=    0 (3067.1,760.3)=    0 (3067.0,760.4)=    0 (3066.7,760.9)=    0 (3066.5,761.4)=    0 (3066.2,761.5)=    0 (3065.9,761.6)=    0 (3065.5,761.6)=    0 (3065.2,761.6)=    0 (3064.6,761.6)=    0 (3064.3,761.6)=    0 (3063.7,761.5)=    0 (3063.1,761.4)=    0 (3062.9,761.2)=    0 (3062.7,761.1)=    0 (3061.9,761.1)=    0 
     60 | (574.0,1006.0)=20185 (574.0,1006.0)=    0 (574.1,1005.9)=    0 (574.0,1006.0)=    0 (574.0,1006.0)=    0 (573.9,1006.0)=    0 (573.9,1006.0)=    0 (573.9,1006.0)=    0 (573.9,1006.0)=    0 (573.8,1006.0)=    0 (573.7,1006.0)=    0 (573.7,1006.0)=    0 (573.7,1005.9)=    0 (573.7,1005.9)=    0 (573.7,1005.9)=    0 (573.7,1006.0)=    0 (573.7,1006.0)=    0 (573.7,1005.9)=    0 (573.7,1005.9)=    0 (573.7,1005.7)=    0 (573.7,1005.7)=    0 (573.7,1005.7)=    0 (573.7,1005.7)=    0 (573.7,1005.7)=    0 (573.7,1005.7)=    0 (573.7,1005.7)=    0 (573.7,1005.7)=    0 (573.6,1005.7)=    0 (573.6,1005.7)=    0 (573.5,1005.7)=    0 (573.5,1005.7)=    0 (573.5,1005.7)=    0 (573.5,1005.6)=    0 (573.5,1005.6)=    0 (573.5,1005.6)=    0 (573.5,1005.6)=    0 (573.4,1005.6)=    0 (573.4,1005.7)=    0 (573.4,1005.7)=    0 (573.4,1005.7)=    0 (573.4,1005.7)=    0 (573.4,1005.7)=    0 (573.4,1005.8)=    0 (573.3,1005.7)=    0 (573.2,1005.7)=    0 (573.1,1005.7)=    0 (573.1,1005.7)=    0 (573.0,1005.7)=    0 (572.9,1005.7)=    0 (572.8,1005.7)=    0 
     61 | (2306.0,1842.0)=20017 (2306.0,1841.8)=    0 (2305.9,1841.9)=    0 (2305.7,1842.0)=    0 (2305.6,1842.2)=    0 (2305.2,1841.8)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
     62 | (2055.0,1914.0)=19970 (2055.1,1913.9)=    0 (2055.4,1913.8)=    0 (2055.5,1913.7)=    0 (2055.7,1913.7)=    0 (2056.0,1913.8)=    0 (2056.3,1913.6)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
     63 | (2457.0,1750.0)=19944 (2457.0,1750.0)=    0 (2457.1,1750.0)=    0 (2457.1,1750.0)=    0 (2457.1,1750.0)=    0 (2456.9,1750.0)=    0 (2456.9,1750.0)=    0 (2456.9,1750.0)=    0 (2456.9,1750.0)=    0 (2456.9,1750.0)=    0 (2456.9,1750.0)=    0 (2456.9,1750.0)=    0 (2456.9,1750.1)=    0 (2456.9,1750.0)=    0 (2456.9,1750.1)=    0 (2456.9,1750.0)=    0 (2456.9,1750.0)=    0 (2456.9,1749.9)=    0 (2456.9,1749.9)=    0 (2456.9,1749.9)=    0 (2456.9,1749.9)=    0 (2456.9,1749.8)=    0 (2457.0,1749.8)=    0 (2457.0,1749.8)=    0 (2457.0,1749.8)=    0 (2457.0,1749.8)=    0 (2457.1,1749.8)=    0 (2457.0,1749.8)=    0 (2457.0,1749.8)=    0 (2456.9,1749.9)=    0 (2457.0,1749.9)=    0 (2457.0,1749.9)=    0 (2457.1,1749.9)=    0 (2457.0,1749.9)=    0 (2457.1,1749.9)=    0 (2457.0,1749.9)=    0 (2457.1,1749.9)=    0 (2457.1,1749.9)=    0 (2457.2,1750.0)=    0 (2457.1,1749.9)=    0 (2457.1,1749.9)=    0 (2457.1,1749.9)=    0 (2457.2,1749.9)=    0 (2457.1,1749.9)=    0 (2457.1,1749.9)=    0 (2457.1,1749.9)=    0 (2457.1,1749.9)=    0 (2457.1,1750.0)=    0 (2457.1,1750.0)=    0 (2457.1,1750.0)=    0 
     64 | (1146.0,991.0)=19797 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
     65 | (1239.0,1094.0)=19701 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
     66 | (3367.0,1976.0)=19700 (3367.0,1976.0)=    0 (3367.1,1976.0)=    0 (3367.0,1976.0)=    0 (3367.1,1976.0)=    0 (3367.0,1976.0)=    0 (3367.0,1976.0)=    0 (3367.0,1976.0)=    0 (3367.0,1976.0)=    0 (3367.0,1976.0)=    0 (3367.0,1976.0)=    0 (3367.0,1975.9)=    0 (3367.0,1975.9)=    0 (3367.0,1975.9)=    0 (3367.0,1975.9)=    0 (3367.2,1975.9)=    0 (3367.2,1975.8)=    0 (3367.2,1975.8)=    0 (3367.1,1975.7)=    0 (3367.1,1975.7)=    0 (3367.1,1975.6)=    0 (3367.1,1975.6)=    0 (3367.2,1975.6)=    0 (3367.2,1975.5)=    0 (3367.2,1975.5)=    0 (3367.2,1975.5)=    0 (3367.2,1975.5)=    0 (3367.2,1975.5)=    0 (3367.1,1975.6)=    0 (3367.1,1975.6)=    0 (3367.1,1975.6)=    0 (3367.2,1975.5)=    0 (3367.2,1975.5)=    0 (3367.2,1975.5)=    0 (3367.3,1975.5)=    0 (3367.3,1975.6)=    0 (3367.3,1975.6)=    0 (3367.3,1975.6)=    0 (3367.5,1975.6)=    0 (3367.4,1975.6)=    0 (3367.4,1975.6)=    0 (3367.4,1975.6)=    0 (3367.4,1975.6)=    0 (3367.4,1975.6)=    0 (3367.4,1975.6)=    0 (3367.4,1975.6)=    0 (3367.4,1975.6)=    0 (3367.4,1975.6)=    0 (3367.3,1975.7)=    0 (3367.3,1975.8)=    0 
     67 | (1846.0,1929.0)=19576 (1846.0,1929.0)=    0 (1846.1,1929.0)=    0 (1846.1,1929.0)=    0 (1846.1,1929.0)=    0 (1846.1,1928.9)=    0 (1846.1,1928.9)=    0 (1846.0,1928.9)=    0 (1846.0,1928.9)=    0 (1846.0,1928.9)=    0 (1846.0,1928.9)=    0 (1846.0,1928.9)=    0 (1846.0,1928.9)=    0 (1846.0,1928.9)=    0 (1846.0,1928.9)=    0 (1846.0,1928.9)=    0 (1846.0,1928.9)=    0 (1846.0,1928.9)=    0 (1846.0,1928.9)=    0 (1846.0,1928.8)=    0 (1846.0,1928.7)=    0 (1846.0,1928.7)=    0 (1846.0,1928.7)=    0 (1846.0,1928.7)=    0 (1846.0,1928.7)=    0 (1846.0,1928.7)=    0 (1846.0,1928.7)=    0 (1846.0,1928.7)=    0 (1846.1,1928.7)=    0 (1846.0,1928.8)=    0 (1846.1,1928.8)=    0 (1846.1,1928.7)=    0 (1846.1,1928.7)=    0 (1846.1,1928.7)=    0 (1846.1,1928.7)=    0 (1846.1,1928.8)=    0 (1846.2,1928.8)=    0 (1846.2,1928.8)=    0 (1846.2,1928.9)=    0 (1846.2,1928.9)=    0 (1846.2,1928.9)=    0 (1846.2,1928.9)=    0 (1846.2,1928.9)=    0 (1846.2,1928.9)=    0 (1846.1,1929.0)=    0 (1846.0,1929.0)=    0 (1846.0,1929.0)=    0 (1846.0,1929.0)=    0 (1845.9,1929.1)=    0 (1845.9,1929.1)=    0 
     68 | (2000.0,1926.0)=19169 (2000.0,1926.0)=    0 (2000.1,1926.0)=    0 (2000.1,1925.9)=    0 (2000.1,1925.9)=    0 (2000.1,1926.0)=    0 (2000.1,1926.0)=    0 (2000.1,1925.9)=    0 (2000.1,1925.9)=    0 (2000.1,1925.9)=    0 (2000.0,1926.0)=    0 (2000.0,1926.0)=    0 (2000.0,1925.9)=    0 (2000.0,1925.9)=    0 (2000.1,1925.9)=    0 (2000.2,1926.0)=    0 (2000.2,1926.0)=    0 (2000.2,1925.9)=    0 (2000.2,1925.8)=    0 (2000.2,1925.7)=    0 (2000.2,1925.7)=    0 (2000.2,1925.7)=    0 (2000.2,1925.7)=    0 (2000.2,1925.7)=    0 (2000.2,1925.7)=    0 (2000.2,1925.7)=    0 (2000.2,1925.7)=    0 (2000.2,1925.7)=    0 (2000.2,1925.7)=    0 (2000.1,1925.8)=    0 (2000.1,1925.8)=    0 (2000.1,1925.8)=    0 (2000.1,1925.8)=    0 (2000.1,1925.8)=    0 (2000.1,1925.8)=    0 (2000.1,1925.8)=    0 (2000.2,1925.8)=    0 (2000.3,1925.9)=    0 (2000.3,1925.9)=    0 (2000.3,1925.9)=    0 (2000.3,1925.9)=    0 (2000.3,1926.0)=    0 (2000.3,1925.9)=    0 (2000.3,1925.9)=    0 (2000.2,1926.0)=    0 (2000.1,1926.0)=    0 (2000.1,1926.0)=    0 (2000.1,1926.1)=    0 (2000.1,1926.1)=    0 (2000.1,1926.1)=    0 
     69 | (1996.0,2090.0)=19076 (1996.0,2090.0)=    0 (1996.0,2090.0)=    0 (1996.0,2090.0)=    0 (1996.0,2090.0)=    0 (1996.0,2090.0)=    0 (1996.0,2090.0)=    0 (1996.0,2090.0)=    0 (1996.0,2090.0)=    0 (1996.0,2090.0)=    0 (1996.0,2090.0)=    0 (1995.9,2090.0)=    0 (1995.9,2090.0)=    0 (1996.0,2090.0)=    0 (1996.0,2090.0)=    0 (1996.1,2090.0)=    0 (1996.1,2090.0)=    0 (1996.1,2090.0)=    0 (1996.1,2089.9)=    0 (1996.1,2089.7)=    0 (1996.1,2089.8)=    0 (1996.1,2089.8)=    0 (1996.1,2089.8)=    0 (1996.1,2089.8)=    0 (1996.1,2089.8)=    0 (1996.1,2089.7)=    0 (1996.1,2089.7)=    0 (1996.1,2089.7)=    0 (1996.1,2089.8)=    0 (1996.0,2089.9)=    0 (1996.0,2089.9)=    0 (1996.1,2089.9)=    0 (1996.1,2089.9)=    0 (1996.1,2089.8)=    0 (1996.1,2089.8)=    0 (1996.1,2089.8)=    0 (1996.2,2089.9)=    0 (1996.2,2089.9)=    0 (1996.3,2089.9)=    0 (1996.3,2089.9)=    0 (1996.3,2089.9)=    0 (1996.3,2089.9)=    0 (1996.2,2089.9)=    0 (1996.2,2089.9)=    0 (1996.1,2089.9)=    0 (1996.1,2089.9)=    0 (1996.1,2089.9)=    0 (1996.0,2090.0)=    0 (1996.0,2090.0)=    0 (1995.9,2090.0)=    0 
     70 | (3259.0,982.0)=18931 (3259.0,982.0)=    0 (3259.0,982.0)=    0 (3259.0,982.0)=    0 (3259.0,982.0)=    0 (3258.7,982.2)=    0 (3258.7,982.2)=    0 (3258.7,982.2)=    0 (3258.7,982.2)=    0 (3258.7,982.2)=    0 (3258.7,982.2)=    0 (3258.7,982.1)=    0 (3258.7,982.1)=    0 (3258.7,982.1)=    0 (3258.7,982.1)=    0 (3258.7,982.0)=    0 (3258.7,982.0)=    0 (3258.7,981.9)=    0 (3258.7,981.9)=    0 (3258.7,981.8)=    0 (3258.7,981.7)=    0 (3258.8,981.7)=    0 (3258.8,981.7)=    0 (3258.8,981.7)=    0 (3258.8,981.7)=    0 (3258.8,981.7)=    0 (3258.9,981.7)=    0 (3258.9,981.7)=    0 (3258.8,981.7)=    0 (3258.8,981.7)=    0 (3258.8,981.7)=    0 (3258.8,981.7)=    0 (3258.8,981.6)=    0 (3258.8,981.6)=    0 (3259.0,981.6)=    0 (3259.0,981.6)=    0 (3259.1,981.6)=    0 (3259.1,981.6)=    0 (3259.2,981.6)=    0 (3259.2,981.6)=    0 (3259.2,981.6)=    0 (3259.2,981.6)=    0 (3259.2,981.6)=    0 (3259.2,981.6)=    0 (3259.2,981.6)=    0 (3259.2,981.6)=    0 (3259.1,981.6)=    0 (3259.1,981.6)=    0 (3259.1,981.6)=    0 (3259.1,981.6)=    0 
     71 | (237.0,1327.0)=18829 (237.0,1326.9)=    0 (237.0,1326.9)=    0 (237.0,1326.9)=    0 (237.0,1326.9)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
     72 | (2192.0,1794.0)=18766 (2192.0,1794.0)=    0 (2192.0,1794.0)=    0 (2192.0,1793.9)=    0 (2192.0,1793.9)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
     73 | (3238.0,981.0)=18406 (3238.0,981.0)=    0 (3238.1,981.0)=    0 (3238.0,980.9)=    0 (3238.1,980.9)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
     74 | (2519.0,1610.0)=18306 (2518.7,1610.1)=    0 (2518.7,1610.1)=    0 (2518.6,1610.2)=    0 (2518.6,1610.3)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
     75 | (2046.0,1935.0)=17659 (2046.0,1935.0)=    0 (2046.1,1934.9)=    0 (2046.1,1934.9)=    0 (2046.1,1934.9)=    0 (2046.0,1934.9)=    0 (2046.0,1934.9)=    0 (2046.0,1934.9)=    0 (2046.0,1934.9)=    0 (2046.0,1934.9)=    0 (2046.0,1934.9)=    0 (2046.0,1934.8)=    0 (2046.0,1934.8)=    0 (2046.0,1934.8)=    0 (2046.0,1934.8)=    0 (2046.0,1934.8)=    0 (2046.1,1934.8)=    0 (2046.1,1934.8)=    0 (2046.1,1934.7)=    0 (2046.1,1934.7)=    0 (2046.0,1934.6)=    0 (2046.1,1934.6)=    0 (2046.1,1934.6)=    0 (2046.1,1934.6)=    0 (2046.1,1934.6)=    0 (2046.1,1934.6)=    0 (2046.1,1934.6)=    0 (2046.1,1934.6)=    0 (2046.1,1934.6)=    0 (2046.1,1934.6)=    0 (2046.0,1934.7)=    0 (2046.1,1934.7)=    0 (2046.1,1934.7)=    0 (2046.1,1934.6)=    0 (2046.1,1934.7)=    0 (2046.2,1934.7)=    0 (2046.2,1934.7)=    0 (2046.2,1934.7)=    0 (2046.2,1934.7)=    0 (2046.2,1934.7)=    0 (2046.2,1934.8)=    0 (2046.2,1934.8)=    0 (2046.2,1934.8)=    0 (2046.2,1934.8)=    0 (2046.2,1934.8)=    0 (2046.2,1934.8)=    0 (2046.1,1934.8)=    0 (2046.1,1934.8)=    0 (2046.0,1934.9)=    0 (2046.0,1934.9)=    0 
